本科二批,482,青岛理工大学琴岛学院（独立学院）,01,土木工程,非定向,1,355,1,4,18000,校本部,无
本科二批,F37,集美大学诚毅学院（独立学院）,01,财政学,非定向,2,369,2,4,18000,厦门市,无
本科二批,176,西安交通工程学院（民办）,01,交通运输,非定向,2,348,2,4,21800,校本部,无
本科二批,H51,无锡太湖学院（民办）,01,金融学,非定向,3,453,3,4,19000,无,无
本科二批,H51,无锡太湖学院（民办）,01,金融学,非定向,2,353,1,4,19000,无,无
本科二批,E03,大连工业大学艺术与信息工程学院（独立学院）,01,国际经济与贸易,非定向,2,437,1,4,27500,校本部,无
本科二批,176,西安交通工程学院（民办）,01,交通运输,非定向,4,448,5,4,21800,校本部,无
本科二批,B48,防灾科技学院,01,金融学,非定向,2,443,2,4,4600,主校区,无
本科二批,E87,内蒙古鸿德文理学院（民办）,01,英语（师范类）,非定向,160,451,168,4,14000,校本部,英语教育方向，英语单科成绩不低于90分
本科二批,838,长春工业大学人文信息学院（独立学院）,01,机械工程,非定向,2,439,1,4,15000,校本部,无
本科二批,924,重庆工商大学派斯学院（独立学院）,01,税收学,非定向,1,462,2,4,15000,校本部,无
本科二批,537,北京师范大学珠海分校（独立学院）,01,金融学,非定向,2,462,3,4,22000,珠海分校,无
本科二批,A09,吉利学院（民办）,01,机械类,非定向,3,333,3,4,26800,成都校区,包含专业：机械设计制造及其自动化、车辆工程、汽车服务工程
本科二批,F30,湖北医药学院药护学院（独立学院）,01,临床医学,非定向,3,443,4,5,19000,校本部,无
本科二批,G45,湖北文理学院理工学院（独立学院）,01,投资学,非定向,1,439,1,4,13000,校本部,无
本科二批,D03,湖北工程学院新技术学院（独立学院）,01,经济学,非定向,2,437,0,4,12000,校本部,无
本科二批,D98,河北医科大学临床学院（独立学院）,01,临床医学,非定向,5,461,5,5,10000,无,无
本科二批,A77,山东财经大学,01,经济学类,非定向,2,507,2,4,5000,圣井校区,包含专业：经济学、资源与环境经济学
本科二批,G13,湖北文理学院,01,法学类,非定向,2,509,2,4,4000,襄阳市,包含专业：法学、社会工作
本科二批,455,淮北师范大学,01,经济学,非定向,1,507,1,4,3500,滨湖校区,无
本科二批,835,吉林体育学院,01,社会工作,非定向,15,464,16,4,4200,南岭校区,无
本科二批,E86,武夷学院,01,茶学,非定向,1,447,2,4,5200,校本部,无
本科二批,346,长春工业大学,01,机械工程,非定向,1,449,1,4,3850,北湖校区,无
本科二批,B33,红河学院,01,汉语言文学（师范类）,非定向,2,483,2,4,3400,校本部,无
本科一批,754,内蒙古财经大学,01,经济学,非定向,28,333,10,4,4400,西校区,外语笔试成绩100分以上，数学单科成绩100分以上
本科二批,824,沈阳医学院,01,临床医学,非定向,1,488,2,5,4800,校本部,外语只用英语授课
本科二批,M01,右江民族医学院,01,临床医学,非定向,5,470,5,5,5400,校本部,不录取色盲、色弱、斜视考生
本科二批,B55,攀枝花学院,01,电气工程及其自动化,非定向,2,410,2,4,4100,校本部,无
本科二批,968,浙江科技学院,01,机械类,非定向,2,471,2,4,5500,无,第一年在安吉校区，一年后在小和山校区就读。包含专业：机械设计制造及其自动化、材料成型及控制工程、车辆工程
本科二批,839,吉林化工学院,01,化学工程与工艺,非定向,5,381,5,4,3800,本部校区,无
本科二批,E23,武汉体育学院,01,教育技术学,非定向,2,413,3,4,4000,校本部,无
本科二批,847,岭南师范学院,01,汉语言文学（师范类）,非定向,2,514,2,4,4590,校本部,无
本科二批,G15,天水师范学院,01,汉语言文学（师范类）,非定向,2,505,2,4,3800,秦州区,入学后外语教学是英语
本科二批,N42,湖北经济学院法商学院（独立学院）,01,会计学（注册会计师）,非定向,6,449,6,4,20000,校本部,无
本科二批,227,南昌工学院（民办）,01,会计学,非定向,1,343,2,4,25900,无,无
本科二批,437,沈阳城市建设学院（民办）,01,建筑学,非定向,5,333,2,5,27500,校本部,无
本科二批,431,大连科技学院（民办）,01,机械设计制造及其自动化,非定向,17,333,16,4,27000,校本部,无
本科二批,D41,武汉文理学院（民办）,01,国际经济与贸易,非定向,2,348,2,4,16000,校本部,无
本科二批,C88,沈阳城市学院（民办）,01,金融学,非定向,1,437,0,4,27000,无,无
本科二批,J24,河北环境工程学院,01,环境科学,非定向,3,384,3,4,5390,海港校区,无
本科二批,D69,燕京理工学院（民办）,01,环境工程,非定向,1,443,0,4,20000,校本部,无
本科二批,C03,重庆师范大学涉外商贸学院（独立学院）,01,经济学,非定向,2,335,1,4,15000,无,重师涉外铜梁校区（大一在铜梁校区就读，大二至毕业在合川校区就读）。
本科二批,899,重庆工商大学融智学院（独立学院）,01,会计学,非定向,2,456,2,4,15000,校本部,无
本科二批,D28,辽宁中医药大学杏林学院（独立学院）,01,中医学,非定向,8,468,9,5,27500,校本部,无
本科二批,D34,广州大学松田学院（独立学院）,01,金融学,非定向,4,437,3,4,26000,无,无
本科二批,E11,郑州商学院（民办）,01,财务管理,非定向,2,437,1,4,14800,校本部,无
本科二批,E11,郑州商学院（民办）,01,财务管理,非定向,2,349,2,4,14800,校本部,无
本科二批,H49,山西农业大学信息学院（独立学院）,01,国际经济与贸易,非定向,3,441,2,4,14980,无,无
本科二批,511,西安财经大学行知学院（独立学院）,01,会计学,非定向,2,447,3,4,23000,校本部,无
本科二批,654,新余学院,01,机械设计制造及其自动化,非定向,1,381,1,4,4120,无,无
本科二批,E03,大连工业大学艺术与信息工程学院（独立学院）,01,国际经济与贸易,非定向,3,334,3,4,27500,校本部,无
本科二批,G54,江西农业大学南昌商学院（独立学院）,01,经济学,非定向,1,437,0,4,13000,共青城市校区,无
本科二批,F99,北京交通大学海滨学院（独立学院）,01,工商管理,非定向,2,353,2,4,15000,黄骅,无
本科二批,537,北京师范大学珠海分校（独立学院）,01,金融学,非定向,4,508,5,4,22000,珠海分校,无
本科二批,395,黄河科技学院（民办）,01,金融学,非定向,3,442,3,4,15000,郑州校区,无
本科二批,421,九江学院,01,国际经济与贸易,非定向,3,386,3,4,3880,无,无
本科二批,E85,中国矿业大学银川学院（独立学院）,01,机械工程,非定向,4,333,3,4,24800,校本部,无
本科二批,E63,山东政法学院,01,法学,非定向,5,472,5,4,4500,主校区,无
本科二批,D70,天津理工大学中环信息学院（独立学院）,01,自动化,非定向,3,348,3,4,18000,杨柳青院区,无
本科二批,190,吉林工商学院,01,经济学,非定向,3,494,4,4,4200,校本部,无
本科二批,982,新疆师范大学,01,思想政治教育（师范类）,非定向,3,393,3,4,3100,温泉校区,入学后汉语授课
本科二批,G42,宁波财经学院（民办）,01,财务管理,非定向,2,452,2,4,28000,前两年在宁波杭州湾校区，后两年在本部校区,无
本科二批,G42,宁波财经学院（民办）,01,财务管理,非定向,2,344,2,4,28000,前两年在宁波杭州湾校区，后两年在本部校区,无
本科二批,A01,黑龙江财经学院（民办）,01,经济学,非定向,2,338,2,4,21000,无,无
本科二批,H57,福州外语外贸学院（民办）,01,英语,非定向,2,441,3,4,22000,校本部,无
本科二批,F89,北京第二外国语学院中瑞酒店管理学院（独立学院）,01,市场营销,非定向,1,333,0,4,49800,北京市大兴区,无
本科二批,M71,山西能源学院,01,采矿工程,非定向,3,373,3,4,4800,校本部,只招男生
本科二批,G27,武昌首义学院（民办）,01,计算机科学与技术,非定向,1,386,1,4,18600,无,大一就读嘉鱼校区，大二以后就读武汉校区
