临床医学,3,469,4,5,7500,-
护理学,2,418,2,4,7500,-
电气工程及其自动化,2,446,2,4,5900,-
电子信息工程,3,447,3,4,5900,-
电子信息科学与技术,3,435,3,4,5900,-
土木工程,3,402,2,4,5900,-
会计学,2,444,3,4,5000,-
数学与应用数学（师范类）,2,479,2,4,4000,-
环境工程,2,402,2,4,5900,-
化学工程与工艺,2,402,1,4,5900,-
