金融工程,1,423,1,4,5200,-
物理学,1,417,1,4,4000,-
电气工程及其自动化,1,428,1,4,5200,-
化学,1,426,1,4,4000,-
生物科学,1,401,1,4,4000,-
环境科学,1,383,1,4,4000,-
食品科学与工程,1,431,1,4,4000,-
生物工程,1,432,1,4,4000,-
机械设计制造及其自动化,1,423,1,4,5200,-
土木工程,1,384,1,4,5200,-
材料类,1,420,1,4,5200,包含专业：材料科学与工程、材料化学、高分子材料与工程
电子信息类,1,439,1,4,5200,包含专业：电子信息工程、光电信息科学与工程、电子信息科学与技术
计算机类,1,420,1,4,5200,包含专业：计算机科学与技术、软件工程、物联网工程、网络空间安全
