财政学,1,466,1,4,3800,-
金融学,1,466,1,4,3800,-
金融工程,1,471,1,4,3800,-
贸易经济,2,427,2,4,3800,-
新闻学,3,388,3,4,3800,-
电子信息工程,2,438,2,4,4500,-
计算机科学与技术,2,448,2,4,4500,-
会计学,1,480,1,4,3800,-
财务管理,1,469,1,4,3800,-
人力资源管理,1,438,1,4,3800,-
农林经济管理,1,389,1,4,3800,-
物流管理,2,406,2,4,3800,-
电子商务,2,427,2,4,3800,-
智能科学与技术,2,433,2,4,4500,-
