经济学,28,333,10,4,4400,外语笔试成绩100分以上，数学单科成绩100分以上
经济学,2,384,2,4,4400,（基地班），外语笔试成绩100分以上，数学单科成绩100分以上
税收学,28,333,11,4,4400,（实验班），数学单科成绩100分以上，外语笔试成绩110分以上
财政学,23,333,7,4,4400,（实验班），数学单科成绩100分以上，外语笔试成绩110分以上
