电子信息科学与技术,2,428,2,4,-,2020年最终学费标准以湖南省相关部门核定的为准。
物联网工程,3,429,4,4,-,2020年最终学费标准以湖南省相关部门核定的为准。
环境科学,2,384,1,4,-,2020年最终学费标准以湖南省相关部门核定的为准。
计算机科学与技术,2,441,2,4,-,2020年最终学费标准以湖南省相关部门核定的为准。
通信工程,2,424,2,4,-,2020年最终学费标准以湖南省相关部门核定的为准。
机械设计制造及其自动化,2,421,2,4,-,2020年最终学费标准以湖南省相关部门核定的为准。
化学（师范类）,2,449,2,4,-,2020年最终学费标准以湖南省相关部门核定的为准。
