计算机科学与技术,5,459,6,4,5500,-
机械设计制造及其自动化,6,428,6,4,6325,-
化工与制药类,6,405,6,4,-,按类招生，专业分流后，应用化学专业学费为4800元每年，其他专业学费为5500元每年。包含专业：应用化学、化学工程与工艺、制药工程
纺织工程,4,380,2,4,5500,-
土木工程,3,410,3,4,6325,-
工程管理,6,406,7,4,4800,-
工业设计,4,410,4,4,5500,-
