软件工程,3,473,3,4,12000,-
机械工程,1,486,2,5,11280,机械工程与软件工程专业嫁接
材料成型及控制工程,1,449,0,5,11200,材料成型及控制工程与软件工程专业嫁接
交通工程,1,488,1,5,11280,交通工程与软件工程专业嫁接
土木工程,1,449,1,5,11400,土木工程与软件工程专业嫁接
测控技术与仪器,1,485,1,5,11200,测控技术与仪器与软件工程专业嫁接
机械工程（中外合作办学）,3,452,3,4,40000,中美合作
土木工程（中外合作办学）,3,444,3,4,40000,中美合作
机械工程（中外合作办学）,2,429,2,4,40000,中俄合作
车辆工程（中外合作办学）,4,436,5,4,40000,中俄合作
土木工程（中外合作办学）,4,421,3,4,40000,中俄合作
