机械设计制造及其自动化,5,443,5,4,5500,-
材料成型及控制工程,2,399,2,4,5500,-
汽车服务工程,2,399,0,4,6325,-
计算机科学与技术,2,467,4,4,5500,-
工程管理,2,430,2,4,5500,-
化学工程与工艺,3,425,3,4,5500,-
安全工程,2,420,2,4,5500,-
国际经济与贸易,2,441,2,4,4800,-
