市场营销,1,456,1,4,5000,-
税收学,1,468,1,4,5000,-
国际经济与贸易,2,455,2,4,5000,-
旅游管理,1,458,1,4,5000,-
日语,1,469,1,4,5000,-
信息管理与信息系统,4,454,4,4,5000,-
