环境生态工程,2,429,2,4,5500,-
道路桥梁与渡河工程,2,409,2,4,5500,-
土木工程,2,441,2,4,6325,-
智能电网信息工程,2,465,2,4,5500,-
机械设计制造及其自动化,2,451,2,4,6325,-
材料成型及控制工程,3,439,3,4,5500,-
机器人工程,2,434,2,4,5500,-
人力资源管理,3,431,3,4,4800,-
金融工程,2,448,2,4,4800,-
