金融工程,2,398,2,4,4000,-
电子信息科学与技术,2,416,2,4,4800,-
应用化学,2,377,2,4,4000,-
卫生检验与检疫,2,419,2,4,5500,-
临床医学,2,474,2,5,7150,-
