数学与应用数学,2,481,2,4,4500,-
机械电子工程,2,479,2,4,4500,-
材料化学,2,453,2,4,4500,-
无机非金属材料工程,2,456,2,4,4500,-
土木工程,2,469,2,4,4500,-
工业工程,2,465,2,4,4500,-
