食品科学与工程,1,475,1,4,6000,-
园艺,1,470,1,4,5500,-
植物保护,1,477,1,4,5500,-
林学,1,459,1,4,5500,-
生态学（生态工程技术）,1,458,0,4,5300,-
环境科学与工程,1,472,1,4,6000,-
木材科学与工程,4,460,4,4,6000,-
电子商务,1,479,1,4,5300,-
动物科学,3,458,2,4,5500,-
动物医学,1,478,1,5,5500,-
电子信息工程,1,466,3,4,6000,-
