物流管理,1,427,1,4,5200,-
工程管理,1,445,2,4,5200,-
土木工程,1,431,1,4,5800,-
通信工程,1,446,1,4,5800,-
园林,1,421,0,4,2500,-
园艺,1,425,1,4,2500,-
食品科学与工程,1,421,1,4,5800,-
