机械设计制造及其自动化,12,428,12,4,5500,-
机械电子工程,2,450,2,4,5500,-
机器人工程,4,445,5,4,5500,-
材料成型及控制工程,6,426,6,4,5500,-
焊接技术与工程,4,385,4,4,5500,-
材料科学与工程,4,416,5,4,5500,-
自动化,4,456,4,4,5500,-
电气工程及其自动化,2,462,2,4,5500,-
工程力学,4,414,4,4,5500,-
环境工程,4,386,5,4,5500,-
交通运输,4,418,4,4,5500,-
过程装备与控制工程,4,399,4,4,5500,-
生物工程,4,396,4,4,5500,-
油气储运工程,4,385,2,4,5500,-
软件工程,4,429,4,4,5500,-
物联网工程,2,449,2,4,5500,-
经济学,2,443,2,4,5175,-
信息管理与信息系统,4,448,4,4,5175,-
法学,2,448,2,4,5175,-
