教育技术学,2,418,2,4,4500,-
应用统计学,1,451,2,4,4500,-
测控技术与仪器,2,434,2,4,4500,-
通信工程,2,447,2,4,4500,-
环境工程,2,409,2,4,4500,-
食品质量与安全,1,425,1,4,4500,-
建筑学,1,437,1,5,4500,-
旅游管理,1,409,0,4,4500,-
