物流管理,1,391,1,4,14000,-
通信工程,2,389,2,4,15000,-
计算机类（嵌入式培养）,2,399,2,4,17000,包含专业：计算机科学与技术(嵌入式培养)、物联网工程(嵌入式培养)、网络工程(嵌入式培养)、软件工程(嵌入式培养)、通信工程(嵌入式培养)
计算机类,4,395,4,4,15000,包含专业：计算机科学与技术、软件工程、数字媒体技术、网络工程
电气类,1,388,1,4,15000,包含专业：自动化、电气工程及其自动化
电子信息类,1,394,1,4,15000,包含专业：信息工程、电子科学与技术、光电信息科学与工程
