大数据管理与应用,1,483,1,4,4300,-
经济统计学,1,468,1,4,3800,-
英语（卓越教师培养计划）（师范类）,1,489,2,4,4400,-
计算机类,2,472,2,4,4500,包含专业：计算机科学与技术、物联网工程
软件工程,2,449,1,4,9750,-
物理学（师范类）,1,489,1,4,4300,-
生物科学类,2,474,2,4,4300,包含专业：生物科学、生物技术
教育技术学（师范类）,1,469,1,4,4300,-
