金融学,2,481,3,4,4200,-
国际经济与贸易,3,468,3,4,4100,-
运动康复,2,418,2,4,4200,-
生物技术,4,449,4,4,4100,-
材料成型及控制工程,3,416,2,4,4200,-
电子信息工程,6,484,6,4,4600,-
自动化,5,483,6,4,4100,-
计算机科学与技术,7,486,8,4,4600,-
软件工程,6,486,6,4,4800,-
建筑环境与能源应用工程,7,416,6,4,4100,-
化学工程与工艺,3,455,4,4,4000,-
制药工程,6,450,6,4,4200,-
中药学,6,451,7,4,4600,-
医学检验技术,7,468,7,4,4600,-
护理学,7,447,7,4,4600,-
工程管理,4,456,5,4,4200,-
酒店管理,4,416,0,4,4200,-
物理学（师范类）,4,460,4,4,3500,-
