机械设计制造及其自动化,5,471,5,4,6200,-
电子信息科学与技术,5,480,6,4,6000,-
电气工程及其自动化,5,482,7,4,6200,-
生物工程,5,449,5,4,6100,-
环境科学与工程类,10,445,7,4,6000,包含专业：环境工程、环境科学、环境生态工程
材料类,10,448,10,4,6100,包含专业：无机非金属材料工程、高分子材料与工程、材料化学、复合材料与工程、宝石及材料工艺学
信息与计算科学,5,475,5,4,6000,-
应用统计学,5,466,6,4,6000,-
化学类,10,445,9,4,6100,包含专业：化学、应用化学
