生物科学类,4,448,4,4,5000,包含专业：生物科学(创新实验班)、生物技术
材料类,3,422,3,4,5000,包含专业：材料化学、功能材料
化工与制药类,3,425,3,4,5200,包含专业：化学工程与工艺、制药工程
马业科学,2,429,3,4,5200,-
食品科学与工程类,4,448,4,4,5200,包含专业：食品科学与工程、食品质量与安全、粮食工程、葡萄与葡萄酒工程、生物工程
园林,3,430,3,4,5200,-
草业科学,4,422,3,4,5200,-
电子商务,4,438,4,4,5000,-
