会计学,2,432,1,4,5500,-
应用心理学（师范类）,2,448,2,4,5500,-
数学类（师范类）,2,489,2,4,5500,包含专业：数学与应用数学、信息与计算科学
物理学（师范类）,2,477,3,4,5500,-
化学类（师范类）,2,484,3,4,5500,包含专业：化学、应用化学
生物科学（师范类）,2,480,2,4,5500,-
地理科学（师范类）,2,471,2,4,5500,-
信息安全,2,445,2,4,5500,-
软件工程,2,457,2,4,5500,-
电子信息工程,2,464,2,4,7600,-
电子科学与技术,2,432,1,4,5500,-
英语（师范类）,2,478,2,4,5000,英语口试成绩“合格”以上
