生态学,2,383,2,4,4800,-
化学工程与工艺,2,382,2,4,5500,-
生物制药,2,402,2,4,5500,-
园林,2,392,2,4,5000,-
数学与应用数学,2,411,2,4,4800,-
机械设计制造及其自动化,3,387,3,4,5500,-
财务管理,2,406,2,4,4800,-
